order_id;Date_and_time_of_unloading;Product_code;Amount;Sale_amount;Discount_amount;Profit;Percentage_markup;Discount_percentage
11991;14.06.2020 21:00:00;2016;4;563,44;156,56;204,72;57,07;21,74
11992;14.06.2020 21:00:00;2017;6;1070;130;475,28;79,92;10,83
11993;14.06.2020 21:00:00;2023;2;627,53;112,47;283,53;82,42;15,2
11994;14.06.2020 21:00:00;2056;4;1439,58;360,42;483,58;50,58;20,02
11995;14.06.2020 21:00:00;2084;1;167,6;112,4;-285,58;-63,02;40,14
11996;14.06.2020 21:00:00;2088;2,2;1175;57;603;105,42;4,63
11997;14.06.2020 21:00:00;2095;1;540;60;234;76,47;10
11998;14.06.2020 21:00:00;2104;6;1098,07;101,93;1098,07;;8,49
11999;14.06.2020 21:00:00;2113;5;899,72;100,28;479,72;114,22;10,03
12000;14.06.2020 21:00:00;2124;1;480;;221,66;85,8;
12001;14.06.2020 21:00:00;2140;1;350;;350;;
12002;14.06.2020 21:00:00;2159;1;262,06;67,94;125,06;91,28;20,59
12003;14.06.2020 21:00:00;2161;1;350;;183;109,58;
12004;14.06.2020 21:00:00;2206;1;235;45;125;113,64;16,07
12005;14.06.2020 21:00:00;2207;1;280;;170;154,55;
12006;14.06.2020 21:00:00;2212;1,5;1325;115;623;88,75;7,99
12007;14.06.2020 21:00:00;2230;4,75;2190;90;1248,36;132,57;3,95
12008;14.06.2020 21:00:00;2236;0,75;810;150;288,75;55,4;15,63
12009;14.06.2020 21:00:00;2239;1,5;1455;165;591;68,4;10,19
12010;14.06.2020 21:00:00;2251;1;557,71;62,29;216,71;63,55;10,05
12011;14.06.2020 21:00:00;2254;1;557,71;62,29;216,71;63,55;10,05
12012;14.06.2020 21:00:00;2266;1;377,47;42,53;151,47;67,02;10,13
12013;14.06.2020 21:00:00;2276;0,25;250;;119,25;91,2;
12014;14.06.2020 21:00:00;2277;1,75;1904;56;959;101,48;2,86
12015;14.06.2020 21:00:00;2281;5,25;2231,15;288,85;1469,9;193,09;11,46
12016;14.06.2020 21:00:00;2284;2,75;1979,19;220,81;1009,82;104,17;10,04
12017;14.06.2020 21:00:00;2293;7;3738,85;181,15;2268,85;154,34;4,62
12018;14.06.2020 21:00:00;2294;2,25;1305;45;607,5;87,1;3,33
12019;14.06.2020 21:00:00;2296;6;2100;;960;84,21;
12020;14.06.2020 21:00:00;2297;2;470;90;220;88;16,07
12021;14.06.2020 21:00:00;2298;7,75;3774,81;565,19;2069,81;121,4;13,02
12022;14.06.2020 21:00:00;2301;4,25;3676,22;233,78;1678,72;84,04;5,98
12023;14.06.2020 21:00:00;2302;0,25;450;50;137,5;44;10
12024;14.06.2020 21:00:00;2304;1;465;85;150;47,62;15,45
12025;14.06.2020 21:00:00;2312;1;245;105;95;63,33;30
12026;14.06.2020 22:00:00;717;1;199,66;50,34;199,66;;20,14
12027;14.06.2020 22:00:00;1444;1;263,55;66,45;105,55;66,8;20,14
12028;14.06.2020 22:00:00;2301;0,5;367,38;92,62;132,38;56,33;20,13
12029;14.06.2020 22:00:00;2308;1;495,16;124,84;140,16;39,48;20,14
12030;14.06.2020 22:00:00;2311;1;439,25;110,75;134,25;44,02;20,14
12031;15.06.2020 21:00:00;133;1;380;;192;102,13;
12032;15.06.2020 21:00:00;186;1;900;100;461;105,01;10
12033;15.06.2020 21:00:00;211;1;650;;303,5;87,59;
12034;15.06.2020 21:00:00;222;1;585;65;229,5;64,56;10
12035;15.06.2020 21:00:00;226;1;200;50;70;53,85;20
12036;15.06.2020 21:00:00;281;1;300;;150;100;
12037;15.06.2020 21:00:00;282;1;350;;189;117,39;
12038;15.06.2020 21:00:00;296;7;1100;160;443,33;67,51;12,7
12039;15.06.2020 21:00:00;299;7;1180;80;552,24;87,97;6,35
12040;15.06.2020 21:00:00;332;13,25;5748,21;611,79;3098,21;116,91;9,62
12041;15.06.2020 21:00:00;334;11,3;4516,8;455,2;2396,69;113,05;9,16
12042;15.06.2020 21:00:00;364;1;315;35;180;133,33;10
12043;15.06.2020 21:00:00;365;1;300;;174;138,1;
12044;15.06.2020 21:00:00;380;3;809,65;90,35;359,65;79,92;10,04
12045;15.06.2020 21:00:00;483;1;560;140;191,84;52,11;20
12046;15.06.2020 21:00:00;518;2;465;55;187,7;67,69;10,58
12047;15.06.2020 21:00:00;519;1;180;20;180;;10
12048;15.06.2020 21:00:00;520;1;224,14;25,86;109,14;94,9;10,34
12049;15.06.2020 21:00:00;578;2,5;2060;140;1047,5;103,46;6,36
12050;15.06.2020 21:00:00;591;5;694,37;55,63;431,87;164,52;7,42
12051;15.06.2020 21:00:00;592;1;270;;157,31;139,6;
12052;15.06.2020 21:00:00;616;1;420;;188;81,03;
12053;15.06.2020 21:00:00;637;11,5;7218,1;601,9;4216,6;140,48;7,7
12054;15.06.2020 21:00:00;783;2;450;50;200;80;10
12055;15.06.2020 21:00:00;812;1;252;28;117;86,67;10
12056;15.06.2020 21:00:00;816;1;277,94;72,06;120,94;77,03;20,59
12057;15.06.2020 21:00:00;895;3;900;;447;98,68;
12058;15.06.2020 21:00:00;899;1;350;;350;;
12059;15.06.2020 21:00:00;965;1;250;;135;117,39;
12060;15.06.2020 21:00:00;1019;1,25;1100;;706,25;179,37;
12061;15.06.2020 21:00:00;1039;1;198;22;85,31;75,7;10
12062;15.06.2020 21:00:00;1069;2;395;45;169,62;75,26;10,23
12063;15.06.2020 21:00:00;1092;3;807,86;92,14;417,86;107,14;10,24
12064;15.06.2020 21:00:00;1217;1;180;;99,17;122,69;
12065;15.06.2020 21:00:00;1317;4;830;50;405,2;95,39;5,68
12066;15.06.2020 21:00:00;1392;1;480;;225;88,24;
12067;15.06.2020 21:00:00;1501;1;560;140;245;77,78;20
12068;15.06.2020 21:00:00;1562;1;315;35;115;57,5;10
12069;15.06.2020 21:00:00;1564;6,25;4574,68;425,32;2074,68;82,99;8,51
12070;15.06.2020 21:00:00;1565;1;450;50;191;73,75;10
12071;15.06.2020 21:00:00;1594;7,75;4972,9;297,1;2950,15;145,85;5,64
12072;15.06.2020 21:00:00;1610;1;440;;199;82,57;
12073;15.06.2020 21:00:00;1628;2;1060;;457,9;76,05;
12074;15.06.2020 21:00:00;1728;2;461,22;198,78;141,22;44,13;30,12
12075;15.06.2020 21:00:00;1733;2,25;1020,65;239,35;570,65;126,81;19
12076;15.06.2020 21:00:00;1750;2;665;175;136;25,71;20,83
12077;15.06.2020 21:00:00;1790;1;670;;323,5;93,36;
12078;15.06.2020 21:00:00;1809;1;283,87;16,13;145,87;105,7;5,38
12079;15.06.2020 21:00:00;1823;6;1020;60;457,14;81,22;5,56
12080;15.06.2020 21:00:00;1839;3,75;3322,58;427,42;1335,08;67,17;11,4
12081;15.06.2020 21:00:00;1841;1;500;;248;98,41;
12082;15.06.2020 21:00:00;1849;1;430;;194;82,2;
12083;15.06.2020 21:00:00;1901;2;525,49;14,51;255,49;94,63;2,69
12084;15.06.2020 21:00:00;1947;7;1410;130;662,47;88,62;8,44
12085;15.06.2020 21:00:00;1980;4;719,14;160,86;294,34;69,29;18,28
12086;15.06.2020 21:00:00;1984;4;805;70;429,76;114,53;8
12087;15.06.2020 21:00:00;1992;0,5;415;25;212,5;104,94;5,68
12088;15.06.2020 21:00:00;1999;8,5;4466,96;293,04;2766,96;162,76;6,16
12089;15.06.2020 21:00:00;2004;2;530;30;290;120,83;5,36
12090;15.06.2020 21:00:00;2007;2,5;1325;75;685;107,03;5,36
12091;15.06.2020 21:00:00;2015;1;350;;180;105,88;
12092;15.06.2020 21:00:00;2016;6;960,64;119,36;422,56;78,53;11,05
12093;15.06.2020 21:00:00;2017;8;1460;140;667,04;84,12;8,75
12094;15.06.2020 21:00:00;2062;1;440;;197;81,07;
12095;15.06.2020 21:00:00;2070;1;520;130;163;45,66;20
12096;15.06.2020 21:00:00;2105;2;628,79;71,21;628,79;;10,17
12097;15.06.2020 21:00:00;2125;1;420;;207,45;97,6;
12098;15.06.2020 21:00:00;2126;1;380;100;129,94;51,96;20,83
12099;15.06.2020 21:00:00;2128;1;380;100;129,94;51,96;20,83
12100;15.06.2020 21:00:00;2135;1;500;;223,12;80,58;
12101;15.06.2020 21:00:00;2136;1;520;;231,89;80,49;
12102;15.06.2020 21:00:00;2159;4;1042,06;277,94;494,06;90,16;21,06
12103;15.06.2020 21:00:00;2206;1;280;;170;154,55;
12104;15.06.2020 21:00:00;2211;3,5;1868,85;91,15;1168,85;166,98;4,65
12105;15.06.2020 21:00:00;2212;1;835;125;367;78,42;13,02
12106;15.06.2020 21:00:00;2214;1;295;35;139;89,1;10,61
12107;15.06.2020 21:00:00;2232;3;724,28;55,72;334,28;85,71;7,14
12108;15.06.2020 21:00:00;2239;2,5;2204,43;495,57;764,43;53,09;18,35
12109;15.06.2020 21:00:00;2254;1;495;125;154;45,16;20,16
12110;15.06.2020 21:00:00;2268;1;420;;194;85,84;
12111;15.06.2020 21:00:00;2271;2;460;;260;130;
12112;15.06.2020 21:00:00;2276;1,75;1575;175;659,75;72,08;10
12113;15.06.2020 21:00:00;2277;0,75;725,63;114,37;320,63;79,17;13,62
12114;15.06.2020 21:00:00;2281;2,5;1099,98;100,02;737,48;203,44;8,34
12115;15.06.2020 21:00:00;2284;3,25;2416,34;183,66;1270,72;110,92;7,06
12116;15.06.2020 21:00:00;2293;6,5;3164,79;475,21;1799,79;131,85;13,06
12117;15.06.2020 21:00:00;2294;1;524,48;75,52;214,48;69,19;12,59
12118;15.06.2020 21:00:00;2296;1;350;;160;84,21;
12119;15.06.2020 21:00:00;2298;7;3596,5;323,5;2056,5;133,54;8,25
12120;15.06.2020 21:00:00;2299;1;270;30;135;100;10
12121;15.06.2020 21:00:00;2301;4;3460;220;1580;84,04;5,98
12122;15.06.2020 21:00:00;2302;1;1797,84;202,16;547,84;43,83;10,11
12123;15.06.2020 21:00:00;2309;1;620;;260;72,22;
12124;15.06.2020 21:00:00;2312;3;1050;;600;133,33;
12125;15.06.2020 21:00:00;2314;5,65;4594,19;829,81;1577,65;52,3;15,3
12126;15.06.2020 21:00:00;2315;1;977;143;347,15;55,12;12,77
12127;15.06.2020 21:00:00;2316;1;810;70;310,45;62,15;7,95
12128;15.06.2020 21:00:00;2326;1;280;;135,45;93,7;
12129;15.06.2020 21:00:00;2327;3,75;1626,58;173,42;785,83;93,47;9,63
12130;15.06.2020 21:00:00;2328;1;280;;146,66;109,99;
12131;15.06.2020 21:00:00;2331;4;990;210;425;75,22;17,5
12132;15.06.2020 21:00:00;2333;1;244,59;105,41;59,59;32,21;30,12
12133;15.06.2020 21:00:00;2334;1;295;35;125;73,53;10,61
12134;15.06.2020 21:00:00;2335;2;525,61;134,39;165,61;46;20,36
12135;15.06.2020 21:00:00;2341;2;567,86;32,14;267,86;89,29;5,36
12136;15.06.2020 21:00:00;2342;2;570;30;250;78,13;5
12137;15.06.2020 21:00:00;2346;1;245;135;37,34;17,98;35,53
12138;15.06.2020 21:00:00;2357;1;300;;157,4;110,38;
12139;16.06.2020 19:00:00;135;2;525;135;197;60,06;20,45
12140;16.06.2020 19:00:00;186;1;799,75;200,25;269,75;50,9;20,03
12141;16.06.2020 19:00:00;211;1;650;;303,5;87,59;
12142;16.06.2020 19:00:00;226;2;450;50;190;73,08;10
12143;16.06.2020 19:00:00;281;2;568,75;31,25;268,75;89,58;5,21
12144;16.06.2020 19:00:00;282;3;1050;;567;117,39;
12145;16.06.2020 19:00:00;296;9;1560;60;715,71;84,77;3,7
12146;16.06.2020 19:00:00;299;11;1901,13;78,87;914,65;92,72;3,98
12147;16.06.2020 19:00:00;332;11,25;5162,16;237,84;2912,16;129,43;4,4
12148;16.06.2020 19:00:00;334;19;8098,72;261,28;4533,94;127,19;3,13
12149;16.06.2020 19:00:00;364;2;664,29;35,71;394,29;146,03;5,1
12150;16.06.2020 19:00:00;365;1;300;;174;138,1;
12151;16.06.2020 19:00:00;380;6;1739,55;60,45;839,55;93,28;3,36
12152;16.06.2020 19:00:00;381;1;300;;197;191,26;
12153;16.06.2020 19:00:00;466;1;330;;170;106,25;
12154;16.06.2020 19:00:00;518;1;260;;121,35;87,52;
12155;16.06.2020 19:00:00;519;3;580;20;580;;3,33
12156;16.06.2020 19:00:00;520;2;425;75;195;84,78;15
12157;16.06.2020 19:00:00;578;4,75;4036,17;143,83;2112,42;109,81;3,44
12158;16.06.2020 19:00:00;591;8;1094,33;105,67;674,33;160,55;8,81
12159;16.06.2020 19:00:00;637;30,25;20286,08;283,92;12390,82;156,94;1,38
12160;16.06.2020 19:00:00;654;1,5;1140;60;610,5;115,3;5
12161;16.06.2020 19:00:00;676;2;960;240;267;38,53;20
12162;16.06.2020 19:00:00;683;2;1140;;510;80,95;
12163;16.06.2020 19:00:00;717;12,5;2947,93;177,07;2947,93;;5,67
12164;16.06.2020 19:00:00;812;2;560;;290;107,41;
12165;16.06.2020 19:00:00;843;1;220;;95;76;
12166;16.06.2020 19:00:00;899;3;980;70;980;;6,67
12167;16.06.2020 19:00:00;965;2;450;50;220;95,65;10
12168;16.06.2020 19:00:00;1019;5;4124,43;275,57;2549,43;161,87;6,26
12169;16.06.2020 19:00:00;1039;5;1075;25;511,55;90,79;2,27
12170;16.06.2020 19:00:00;1069;6;1250,41;69,59;574,27;84,93;5,27
12171;16.06.2020 19:00:00;1092;4;1140;60;620;119,23;5
12172;16.06.2020 19:00:00;1215;1;560;140;186,5;49,93;20
12173;16.06.2020 19:00:00;1217;3;540;;297,51;122,69;
12174;16.06.2020 19:00:00;1252;1;335;85;110;48,89;20,24
12175;16.06.2020 19:00:00;1254;1;350;;182;108,33;
12176;16.06.2020 19:00:00;1275;1;279,78;70,22;104,78;59,87;20,06
12177;16.06.2020 19:00:00;1469;2;440;;140;46,67;
12178;16.06.2020 19:00:00;1501;1;630;70;315;100;10
12179;16.06.2020 19:00:00;1503;5;1320;180;645;95,56;12
12180;16.06.2020 19:00:00;1564;12,5;9549,16;450,84;4549,16;90,98;4,51
12181;16.06.2020 19:00:00;1594;16,5;10816,75;403,25;6510,25;151,17;3,59
12182;16.06.2020 19:00:00;1668;1;439,86;110,14;151,86;52,73;20,03
12183;16.06.2020 19:00:00;1733;2,4;1281,3;62,7;801,3;166,94;4,67
12184;16.06.2020 19:00:00;1750;2;710,26;129,74;253,1;55,36;15,45
12185;16.06.2020 19:00:00;1778;1;279,91;70,09;102,91;58,14;20,03
12186;16.06.2020 19:00:00;1809;1;300;;162;117,39;
12187;16.06.2020 19:00:00;1822;1;280;;130;86,67;
12188;16.06.2020 19:00:00;1823;7;1260;;603,33;91,88;
12189;16.06.2020 19:00:00;1839;0,5;448,72;51,28;183,72;69,33;10,26
12190;16.06.2020 19:00:00;1841;1;500;;248;98,41;
12191;16.06.2020 19:00:00;1920;1;350;;170,11;94,56;
12192;16.06.2020 19:00:00;1921;1;380;;194,01;104,31;
12193;16.06.2020 19:00:00;1947;13;2710;150;1321,73;95,21;5,24
12194;16.06.2020 19:00:00;1980;2;415;25;202,6;95,39;5,68
12195;16.06.2020 19:00:00;1984;3;570;90;288,57;102,54;13,64
12196;16.06.2020 19:00:00;1992;8,75;7126,08;493,92;3582,33;101,09;6,48
12197;16.06.2020 19:00:00;1999;12;6458,47;281,53;4058,47;169,1;4,18
12198;16.06.2020 19:00:00;2005;1;205;55;95;86,36;21,15
12199;16.06.2020 19:00:00;2007;6;3331,28;88,72;1831,28;122,09;2,59
12200;16.06.2020 19:00:00;2016;9;1485;135;677,88;83,99;8,33
12201;16.06.2020 19:00:00;2017;5;959,41;40,59;463,81;93,59;4,06
12202;16.06.2020 19:00:00;2022;2;559,82;140,18;213,82;61,8;20,03
12203;16.06.2020 19:00:00;2023;5;1665;185;805;93,6;10
12204;16.06.2020 19:00:00;2056;1;405;45;166;69,46;10
12205;16.06.2020 19:00:00;2095;2;1080;120;468;76,47;10
12206;16.06.2020 19:00:00;2105;1;350;;350;;
12207;16.06.2020 19:00:00;2153;2;509,42;90,58;149,42;41,51;15,1
12208;16.06.2020 19:00:00;2211;3,5;1915;45;1215;173,57;2,3
12209;16.06.2020 19:00:00;2212;3,5;2989,94;370,06;1351,94;82,54;11,01
12210;16.06.2020 19:00:00;2227;1;240;60;105;77,78;20
12211;16.06.2020 19:00:00;2229;6;2700;;2700;;
12212;16.06.2020 19:00:00;2232;2;520;;260;100;
12213;16.06.2020 19:00:00;2239;4,25;4366;224;1918;78,35;4,88
12214;16.06.2020 19:00:00;2248;1;335,89;84,11;105,89;46,04;20,03
12215;16.06.2020 19:00:00;2251;1;495;125;154;45,16;20,16
12216;16.06.2020 19:00:00;2271;2;435;25;235;117,5;5,43
12217;16.06.2020 19:00:00;2276;1,75;1725;25;809,75;88,47;1,43
12218;16.06.2020 19:00:00;2277;0,75;840;;435;107,41;
12219;16.06.2020 19:00:00;2281;0,75;345;15;236,25;217,24;4,17
12220;16.06.2020 19:00:00;2282;1;175,58;44,42;85,58;95,09;20,19
12221;16.06.2020 19:00:00;2284;3;2298,33;101,67;1240,83;117,34;4,24
12222;16.06.2020 19:00:00;2294;0,25;120;30;42,5;54,84;20
12223;16.06.2020 19:00:00;2295;4,75;2170,46;489,54;982,96;82,78;18,4
12224;16.06.2020 19:00:00;2296;3;945;105;375;65,79;10
12225;16.06.2020 19:00:00;2298;1,5;767,5;72,5;437,5;132,58;8,63
12226;16.06.2020 19:00:00;2301;4,25;3690,37;219,63;1692,87;84,75;5,62
12227;16.06.2020 19:00:00;2304;1;439,86;110,14;124,86;39,64;20,03
12228;16.06.2020 19:00:00;2312;1;280;70;130;86,67;20
12229;16.06.2020 19:00:00;2314;4,25;3710,85;369,15;1441,78;63,54;9,05
12230;16.06.2020 19:00:00;2315;2,25;2171,77;348,23;754,61;53,25;13,82
12231;16.06.2020 19:00:00;2316;1,25;1100;;475,56;76,16;
12232;16.06.2020 19:00:00;2321;1;280;120;59;26,7;30
12233;16.06.2020 19:00:00;2323;1;450;;192;74,42;
12234;16.06.2020 19:00:00;2326;12;3270;90;1535,4;88,52;2,68
12235;16.06.2020 19:00:00;2327;8,25;3820;140;1970,35;106,53;3,54
12236;16.06.2020 19:00:00;2328;4;951,46;168,54;418,1;78,39;15,05
12237;16.06.2020 19:00:00;2331;3;780;120;356,25;84,07;13,33
12238;16.06.2020 19:00:00;2333;1;280;70;95;51,35;20
12239;16.06.2020 19:00:00;2334;2;625;35;285;83,82;5,3
12240;16.06.2020 19:00:00;2335;1;263,79;66,21;83,79;46,55;20,06
12241;16.06.2020 19:00:00;2337;2,25;2022,96;227,04;785,46;63,47;10,09
12242;16.06.2020 19:00:00;2341;1;300;;150;100;
12243;16.06.2020 19:00:00;2342;1;240;60;80;50;20
12244;16.06.2020 19:00:00;2343;9,25;4556,86;623,14;1966,86;75,94;12,03
12245;16.06.2020 19:00:00;2344;1;720;;326,29;82,88;
12246;16.06.2020 19:00:00;2351;1;319,75;80,25;102,62;47,26;20,06
12247;16.06.2020 19:00:00;2352;1;359,71;90,29;103,25;40,26;20,06
12248;17.06.2020 00:00:00;129;2;350;350;-8;-2,23;50
12249;17.06.2020 00:00:00;142;3;420;420;-6;-1,41;50
12250;17.06.2020 00:00:00;222;1;455;195;99,5;27,99;30
12251;17.06.2020 00:00:00;247;1;550,92;29,08;217,92;65,44;5,01
12252;17.06.2020 00:00:00;281;1;240;60;90;60;20
12253;17.06.2020 00:00:00;295;1;522,43;27,57;224,43;75,31;5,01
12254;17.06.2020 00:00:00;296;8;1346,71;93,29;596,23;79,45;6,48
12255;17.06.2020 00:00:00;299;5;860;40;411,6;91,79;4,44
12256;17.06.2020 00:00:00;332;8,5;3938,57;141,43;2238,57;131,68;3,47
12257;17.06.2020 00:00:00;334;2,25;950;40;527,86;125,04;4,04
12258;17.06.2020 00:00:00;364;3;941,5;108,5;536,5;132,47;10,33
12259;17.06.2020 00:00:00;365;1;240;60;114;90,48;20
12260;17.06.2020 00:00:00;380;1;300;;150;100;
12261;17.06.2020 00:00:00;466;1;3,13;326,87;-156,87;-98,04;99,05
12262;17.06.2020 00:00:00;472;1;270;30;105,5;64,13;10
12263;17.06.2020 00:00:00;476;1;300;;141,88;89,73;
12264;17.06.2020 00:00:00;519;1;200;;200;;
12265;17.06.2020 00:00:00;578;4,75;4135,36;44,64;2211,61;114,96;1,07
12266;17.06.2020 00:00:00;591;3;450;;292,5;185,71;
12267;17.06.2020 00:00:00;637;12,58;8395,4;159;5112,02;155,69;1,86
12268;17.06.2020 00:00:00;653;5;1650;;984;147,75;
12269;17.06.2020 00:00:00;654;12,5;9814,73;185,27;5402,23;122,43;1,85
12270;17.06.2020 00:00:00;674;1;350;;170;94,44;
12271;17.06.2020 00:00:00;717;6;1348,85;151,15;1348,85;;10,08
12272;17.06.2020 00:00:00;783;1;200;50;75;60;20
12273;17.06.2020 00:00:00;816;1;225;125;68;43,31;35,71
12274;17.06.2020 00:00:00;950;1;1187,32;62,68;514,32;76,42;5,01
12275;17.06.2020 00:00:00;965;1;250;;135;117,39;
12276;17.06.2020 00:00:00;1011;1;325;325;40;14,04;50
12277;17.06.2020 00:00:00;1019;6,75;5200,81;739,19;3074,56;144,6;12,44
12278;17.06.2020 00:00:00;1057;2;660;;348;111,54;
12279;17.06.2020 00:00:00;1059;1;430;50;162,8;60,93;10,42
12280;17.06.2020 00:00:00;1069;1;195;25;82,31;73,04;11,36
12281;17.06.2020 00:00:00;1092;1;240;60;110;84,62;20
12282;17.06.2020 00:00:00;1217;4;720;;396,68;122,69;
12283;17.06.2020 00:00:00;1268;1;240;30;100;71,43;11,11
12284;17.06.2020 00:00:00;1392;1;430;50;175;68,63;10,42
12285;17.06.2020 00:00:00;1446;0,5;180;180;17,5;10,77;50
12286;17.06.2020 00:00:00;1501;1;350;350;35;11,11;50
12287;17.06.2020 00:00:00;1503;3;840;60;435;107,41;6,67
12288;17.06.2020 00:00:00;1555;3;450;450;;;50
12289;17.06.2020 00:00:00;1594;4,75;3210;20;1970,25;158,92;0,62
12290;17.06.2020 00:00:00;1610;1;440;;199;82,57;
12291;17.06.2020 00:00:00;1728;2;660;;340;106,25;
12292;17.06.2020 00:00:00;1733;2,25;1097,22;162,78;647,22;143,83;12,92
12293;17.06.2020 00:00:00;1773;1;360;40;147;69,01;10
12294;17.06.2020 00:00:00;1778;2;630;70;276;77,97;10
12295;17.06.2020 00:00:00;1823;2;340;20;152,38;81,22;5,56
12296;17.06.2020 00:00:00;1839;2,25;1922,07;327,93;729,57;61,18;14,57
12297;17.06.2020 00:00:00;1844;0,25;120;120;-10;-7,69;50
12298;17.06.2020 00:00:00;1867;1;200;50;32,8;19,62;20
12299;17.06.2020 00:00:00;1901;3;810;;405;100;
12300;17.06.2020 00:00:00;1922;1;3,6;376,4;-169,62;-97,92;99,05
12301;17.06.2020 00:00:00;1923;1;3,79;396,21;-166,35;-97,77;99,05
12302;17.06.2020 00:00:00;1943;1;2,56;267,44;-132,44;-98,1;99,05
12303;17.06.2020 00:00:00;1947;1;220;;113,21;106,01;
12304;17.06.2020 00:00:00;1980;2;440;;227,6;107,16;
12305;17.06.2020 00:00:00;1984;5;1055;45;585,95;124,92;4,09
12306;17.06.2020 00:00:00;1992;3,75;3145;155;1626,25;107,08;4,7
12307;17.06.2020 00:00:00;1999;1,75;1020;30;670;191,43;2,86
12308;17.06.2020 00:00:00;2004;1;2,66;277,34;-117,34;-97,78;99,05
12309;17.06.2020 00:00:00;2006;1;330;;170;106,25;
12310;17.06.2020 00:00:00;2007;4,5;2445;255;1320;117,33;9,44
12311;17.06.2020 00:00:00;2014;1;300;;155;106,9;
12312;17.06.2020 00:00:00;2015;5;1410;340;560;65,88;19,43
12313;17.06.2020 00:00:00;2016;7;823,42;436,58;195,66;31,17;34,65
12314;17.06.2020 00:00:00;2017;1;200;;100,88;101,78;
12315;17.06.2020 00:00:00;2033;0,25;120;120;-8,25;-6,43;50
12316;17.06.2020 00:00:00;2058;1;440;;198;81,82;
12317;17.06.2020 00:00:00;2084;1,5;675;675;-4,76;-0,7;50
12318;17.06.2020 00:00:00;2104;3;559,83;40,17;559,83;;6,7
12319;17.06.2020 00:00:00;2126;4;1821,88;98,12;774,42;73,93;5,11
12320;17.06.2020 00:00:00;2153;1;270;30;90;50;10
12321;17.06.2020 00:00:00;2159;1;295,79;34,21;158,79;115,91;10,37
12322;17.06.2020 00:00:00;2161;1;332,45;17,55;165,45;99,07;5,01
12323;17.06.2020 00:00:00;2176;0,5;200;200;0,17;0,09;50
12324;17.06.2020 00:00:00;2206;1;251,03;28,97;141,03;128,21;10,35
12325;17.06.2020 00:00:00;2211;7;3774,79;145,21;2374,79;169,63;3,7
12326;17.06.2020 00:00:00;2212;3;2707,65;172,35;1303,65;92,85;5,98
12327;17.06.2020 00:00:00;2225;1;300;;165;122,22;
12328;17.06.2020 00:00:00;2229;2;900;;900;;
12329;17.06.2020 00:00:00;2232;2;520;;260;100;
12330;17.06.2020 00:00:00;2234;0,25;175;175;-39;-18,22;50
12331;17.06.2020 00:00:00;2239;1,75;1780;110;772;76,59;5,82
12332;17.06.2020 00:00:00;2271;2;460;;260;130;
12333;17.06.2020 00:00:00;2276;0,5;449,32;50,68;187,82;71,82;10,14
12334;17.06.2020 00:00:00;2277;0,75;780;60;375;92,59;7,14
12335;17.06.2020 00:00:00;2281;0,25;120;;83,75;231,03;
12336;17.06.2020 00:00:00;2282;3;550;110;280;103,7;16,67
12337;17.06.2020 00:00:00;2284;2,5;1960;40;1078,74;122,41;2
12338;17.06.2020 00:00:00;2295;5;2576,83;223,17;1326,83;106,15;7,97
12339;17.06.2020 00:00:00;2296;4;982,29;417,71;222,29;29,25;29,84
12340;17.06.2020 00:00:00;2298;0,5;140;140;30;27,27;50
12341;17.06.2020 00:00:00;2299;1;270;30;135;100;10
12342;17.06.2020 00:00:00;2301;1,5;1356,21;23,79;651,21;92,37;1,72
12343;17.06.2020 00:00:00;2302;0,25;450;50;137,5;44;10
12344;17.06.2020 00:00:00;2310;1;495;55;190;62,3;10
12345;17.06.2020 00:00:00;2312;1;350;;200;133,33;
12346;17.06.2020 00:00:00;2314;0,75;620;100;219,57;54,83;13,89
12347;17.06.2020 00:00:00;2315;1,75;1854,15;105,85;751,92;68,22;5,4
12348;17.06.2020 00:00:00;2326;1;280;;135,45;93,7;
12349;17.06.2020 00:00:00;2327;6,25;2860,51;139,49;1459,26;104,14;4,65
12350;17.06.2020 00:00:00;2328;5;1260;140;593,3;88,99;10
12351;17.06.2020 00:00:00;2331;1;269,59;30,41;128,34;90,86;10,14
12352;17.06.2020 00:00:00;2333;5;1645;105;720;77,84;6
12353;17.06.2020 00:00:00;2334;8;1883,26;756,74;523,26;38,48;28,66
12354;17.06.2020 00:00:00;2335;5;859,29;790,71;-40,71;-4,52;47,92
12355;17.06.2020 00:00:00;2337;6,5;6232,8;267,2;2657,8;74,34;4,11
12356;17.06.2020 00:00:00;2341;1;270;30;120;80;10
12357;17.06.2020 00:00:00;2343;5,25;2715,49;224,51;1245,49;84,73;7,64
12358;17.06.2020 00:00:00;2346;1;340,79;39,21;133,13;64,11;10,32
12359;18.06.2020 00:00:00;132;1;350;;171;95,53;
12360;18.06.2020 00:00:00;138;1;350;;182;108,33;
12361;18.06.2020 00:00:00;211;1;520;130;173,5;50,07;20
12362;18.06.2020 00:00:00;213;1;584,72;65,28;278,72;91,08;10,04
12363;18.06.2020 00:00:00;226;1;250;;120;92,31;
12364;18.06.2020 00:00:00;276;1;350;;190;118,75;
12365;18.06.2020 00:00:00;281;2;568,97;31,03;268,97;89,66;5,17
12366;18.06.2020 00:00:00;282;1;244,93;105,07;83,93;52,13;30,02
12367;18.06.2020 00:00:00;296;3;540;;258,57;91,88;
12368;18.06.2020 00:00:00;299;5;843,24;56,76;394,84;88,06;6,31
